iter	Logloss
155	0.06348798727
156	0.06317242365
157	0.06294028533
158	0.06270457179
159	0.06253058778
160	0.06231780603
161	0.06213781701
162	0.06194528575
163	0.06183102279
164	0.06166346013
165	0.06141458811
166	0.06126304751
167	0.0611445448
168	0.06088044727
169	0.06072080378
170	0.06059120465
171	0.06044940764
172	0.06023018268
173	0.06005998788
174	0.05991138344
175	0.05972355499
176	0.05942683296
177	0.05919295375
178	0.05891877247
179	0.05871757854
180	0.0585354664
181	0.05826287749
182	0.05802874532
183	0.05768197598
184	0.05763299271
185	0.05729362781
186	0.05709306591
187	0.056864241
188	0.05667305845
189	0.05638891584
190	0.05612052611
191	0.05590515748
192	0.05577155317
193	0.05557316365
194	0.05539574905
195	0.05517898641
196	0.05499151576
197	0.05486216895
198	0.05457757956
199	0.05445416716
200	0.05433111396
201	0.05411027422
202	0.05386475906
203	0.05374035318
204	0.05365303296
205	0.05350700778
206	0.05340048751
207	0.05327547991
208	0.0530409
209	0.05288954093
210	0.05276703145
211	0.05242766518
212	0.05229991642
213	0.05218490816
214	0.05204311658
215	0.05182796654
216	0.05165039905
217	0.05148320781
218	0.05124919318
219	0.05110485717
220	0.05091879983
221	0.05074997884
222	0.0505241828
223	0.05035359781
224	0.05017448671
225	0.05004683367
226	0.04990719328
227	0.04970239103
228	0.04954990996
229	0.04921582421
230	0.04910227874
231	0.04901480373
232	0.04891469935
233	0.04870735667
234	0.04859537388
235	0.04847506101
236	0.04840461869
237	0.04829306077
238	0.04817976227
239	0.04802901692
240	0.04774956738
241	0.04749849066
242	0.04737669132
243	0.04723681948
244	0.04710169518
245	0.04697573039
246	0.04685697558
247	0.04674944997
248	0.04663256445
249	0.04648139987
250	0.04637247084
251	0.04622272158
252	0.04606825815
253	0.04597925462
254	0.04577754347
255	0.04562567939
256	0.04546672071
257	0.04535171708
258	0.04522977248
259	0.04509552217
260	0.04493521946
261	0.04478721428
262	0.04462289593
263	0.04440807509
264	0.04432597753
265	0.04419797236
266	0.04404937053
267	0.04392719374
268	0.04384842423
269	0.04368917345
270	0.04348324394
271	0.0433079044
272	0.04319638556
273	0.04307370016
274	0.04297832422
275	0.04286416636
276	0.04275650538
277	0.04261842861
278	0.04252359103
279	0.04240603777
280	0.04232558343
281	0.0421881719
282	0.04206395373
283	0.04194815667
284	0.04174801785
285	0.04162381428
286	0.04154265457
287	0.04146845702
288	0.04133912346
289	0.04113281499
290	0.0409755616
291	0.04088723635
292	0.04071650813
293	0.04063443841
294	0.0404777043
295	0.04034941004
296	0.0402101174
297	0.04014518217
298	0.04009215654
299	0.03998053114
300	0.0398553643
301	0.03970311644
302	0.03949013271
303	0.03944457251
304	0.03922141423
305	0.03908939086
306	0.0389248757
307	0.03880975527
308	0.03871074289
309	0.03864656809
310	0.03857259018
311	0.03849665977
312	0.03838051149
313	0.03826868136
314	0.03820806114
315	0.03808911429
316	0.03800622252
317	0.03790632013
318	0.03776865777
319	0.03769115841
320	0.03750553347
321	0.03744013865
322	0.03736701455
323	0.03730259205
324	0.0372526346
325	0.03717444047
326	0.03709349018
327	0.03701687533
328	0.03688301269
329	0.03676922996
330	0.03671958636
331	0.03657052799
332	0.03649065081
333	0.03636955928
334	0.03622753826
335	0.03611998082
336	0.03599771124
337	0.03591804735
338	0.03579008538
339	0.03568782635
340	0.03558240572
341	0.03551080464
342	0.03542404639
343	0.03534915842
344	0.0352253798
345	0.03515943971
346	0.03507884433
347	0.0349767405
348	0.03493088241
349	0.0348323486
350	0.03477641833
351	0.03469285207
352	0.0345976722
353	0.03451436901
354	0.03446349091
355	0.0342467094
356	0.03416444152
357	0.03408329044
358	0.03400668731
359	0.03385013741
360	0.03372762303
361	0.0336653689
362	0.03349448314
363	0.03340743409
364	0.03332965254
365	0.03326877045
366	0.03319281642
367	0.03313376233
368	0.03308073151
369	0.03292967767
370	0.0328542863
371	0.03272823486
372	0.03265870124
373	0.03252318719
374	0.03247240859
375	0.03241637074
376	0.03234605087
377	0.03225681471
378	0.03216255823
379	0.03209080593
380	0.03200865693
381	0.03191459285
382	0.03184353632
383	0.03176361226
384	0.03169241474
385	0.03158423141
386	0.03152076491
387	0.03139709543
388	0.03131548203
389	0.0311632909
390	0.0310788078
391	0.0310268175
392	0.03098036993
393	0.03095047167
394	0.03085207059
395	0.03076172001
396	0.03072271815
397	0.03062081137
398	0.03050921267
399	0.03042698794
400	0.03036401558
401	0.03028016891
402	0.03018595851
403	0.03012512355
404	0.03007477733
405	0.02998611906
406	0.0299008937
407	0.02977403809
408	0.02970642538
409	0.02964510505
410	0.02956191292
411	0.02946524141
412	0.0293150997
413	0.02925921236
414	0.02920614722
415	0.02911239064
416	0.02902360109
417	0.0289551153
418	0.02888497487
419	0.02883818502
420	0.02878283951
421	0.02868233137
422	0.02863428488
423	0.02856879618
424	0.02844931529
425	0.02840580857
426	0.02830034389
427	0.0282425524
428	0.02814713194
429	0.02809533006
430	0.02803627832
431	0.02794841885
432	0.02790526979
433	0.02780813232
434	0.02773189898
435	0.0275926348
436	0.0275544472
437	0.02750861452
438	0.02743001716
439	0.02735966979
440	0.02732224256
441	0.02726744362
442	0.02723321399
443	0.02705406923
444	0.02698961858
445	0.02691962822
446	0.02687622735
447	0.02671016609
448	0.02664992821
449	0.02652551516
450	0.02643319885
451	0.02634230716
452	0.02631119163
453	0.02627399747
454	0.026213336
455	0.02615141305
456	0.02608284836
457	0.02602131534
458	0.02594943479
459	0.02591308287
460	0.02587882983
461	0.0258392605
462	0.02575298009
463	0.02571276286
464	0.02566968446
465	0.02565040556
466	0.02562054648
467	0.02555050875
468	0.02550175373
469	0.02538929877
470	0.02535100774
471	0.02528969521
472	0.02525027764
473	0.02521254989
474	0.02516660741
475	0.02505779588
476	0.02496562098
477	0.0249118836
478	0.02486937279
479	0.02479064244
480	0.02468711915
481	0.02462500182
482	0.02456059879
483	0.0245149204
484	0.02448112305
485	0.02444534242
486	0.02436577392
487	0.02429046153
488	0.02425626586
489	0.02420222074
490	0.02414254557
491	0.02404819853
492	0.0239807325
493	0.02391809812
494	0.02384605367
495	0.02377789411
496	0.02372898866
497	0.02369080502
498	0.023632125
499	0.02361243605
500	0.02354069859
501	0.02336596321
502	0.02332795683
503	0.02329218242
504	0.0232558082
505	0.02319891027
506	0.02315807501
507	0.02311542857
508	0.02308596657
509	0.02305199747
510	0.02302558794
511	0.02295241013
512	0.02292587131
513	0.02284665215
514	0.02273836822
515	0.02270157736
516	0.02266681647
517	0.02257401403
518	0.02250860619
519	0.02240354859
520	0.02233375307
521	0.02228162563
522	0.0222347358
523	0.02219975316
524	0.02213279366
525	0.02202480022
526	0.02198736293
527	0.02196149436
528	0.02192549657
529	0.02188656523
530	0.02179497414
531	0.02176162037
532	0.02170739756
533	0.02165152669
534	0.02162957367
535	0.0215944306
536	0.021550707
537	0.02151405995
538	0.02147659854
539	0.0214073303
540	0.02130383729
541	0.02122935647
542	0.02120916193
543	0.02118485794
544	0.02114982292
545	0.02111796767
546	0.02104945919
547	0.02100309661
548	0.02096029168
549	0.02088001563
550	0.02083500365
551	0.02077554865
552	0.02075158172
553	0.02071720078
554	0.02068615073
555	0.02066551656
556	0.02061895825
557	0.02059358503
558	0.02056808264
559	0.02052462223
560	0.02049207442
561	0.02039975383
562	0.02038027349
563	0.02034804836
564	0.02032162863
565	0.02029620735
566	0.02027243737
567	0.02022234779
568	0.02013680274
569	0.02011564042
570	0.02005293454
571	0.02000799276
572	0.0199549327
573	0.01987027914
574	0.01983899519
575	0.01981631932
576	0.01974502799
577	0.0197183101
578	0.01965431947
579	0.01962131572
580	0.01953323213
581	0.0194691766
582	0.01945116962
583	0.01940610568
584	0.01938531986
585	0.01935341686
586	0.01932702072
587	0.01925690616
588	0.01924063296
589	0.01921368355
590	0.01916678152
591	0.01906867381
592	0.01901824694
593	0.01897884665
594	0.01893878246
595	0.01888741287
596	0.01882758239
597	0.01879496587
598	0.01875446898
599	0.01873770182
600	0.01867030412
601	0.01863864679
602	0.01861700584
603	0.01853920783
604	0.01851044749
605	0.0184920381
606	0.01844946493
607	0.01839461939
608	0.0183528112
609	0.01832688298
610	0.01827695137
611	0.01824755502
612	0.01821628249
613	0.0181887129
614	0.01812139366
615	0.01808602374
616	0.0180541997
617	0.01800699281
618	0.01798240106
619	0.01795839847
620	0.01792460087
621	0.01791542193
622	0.01789478731
623	0.01787019631
624	0.01785060855
625	0.01782651074
626	0.01778221949
627	0.01772135002
628	0.01770268264
629	0.01765210018
630	0.0176076462
631	0.01755322323
632	0.01751077792
633	0.01748829844
634	0.01744746892
635	0.01732998997
636	0.0172911489
637	0.01726439831
638	0.01722179022
639	0.01719868538
640	0.01718425097
641	0.01713379177
642	0.01709664012
643	0.01707068894
644	0.01704009821
645	0.01701711235
646	0.01699680104
647	0.01695097642
648	0.0169374941
649	0.01689077905
650	0.01685881001
651	0.01680374717
652	0.01676109283
653	0.01670409895
654	0.01667787128
655	0.01666050995
656	0.01663847357
657	0.01655212437
658	0.01651812575
659	0.0164985568
660	0.01648155828
661	0.01644377412
662	0.016403216
663	0.01633924498
664	0.01632600641
665	0.01629152125
666	0.0162684901
667	0.01621883062
668	0.0161867249
669	0.01615100325
670	0.01613322589
671	0.01610633991
672	0.01608645934
673	0.01606385906
674	0.01603064052
675	0.01594859869
676	0.0158936034
677	0.015877624
678	0.01583297075
679	0.0158017582
680	0.01577877682
681	0.01574214602
682	0.01571545043
683	0.01568290489
684	0.01565122187
685	0.01560735863
686	0.01554751133
687	0.01549195412
688	0.01547321945
689	0.0154492256
690	0.01541028358
691	0.01539080358
692	0.01534311331
693	0.01526200546
694	0.01523863744
695	0.01518415389
696	0.01514215986
697	0.01513336028
698	0.01511762951
699	0.01507756481
700	0.01506449351
701	0.01502504287
702	0.01498654788
703	0.0149147072
704	0.01490613937
705	0.01489175664
706	0.01486626657
707	0.01482530512
708	0.01480537351
709	0.01479694696
710	0.01475794474
711	0.01473567143
712	0.01471973473
713	0.01467593652
714	0.01464552648
715	0.01462795668
716	0.0146151901
717	0.01460013756
718	0.01455694133
719	0.01449043987
720	0.01447584659
721	0.0144300418
722	0.01442488807
723	0.01440234388
724	0.01438045885
725	0.01436013512
726	0.01432489607
727	0.01430548259
728	0.01429071533
729	0.01428220211
730	0.01426524285
731	0.0142099247
732	0.01418635103
733	0.01416208806
734	0.01410971656
735	0.0140926422
736	0.01407205111
737	0.01404175907
738	0.01402820767
739	0.01398197235
740	0.01392624105
741	0.01391440659
742	0.01390282741
743	0.01388975899
744	0.01385703731
745	0.01382226044
746	0.01380609149
747	0.01377787107
748	0.01377024411
749	0.01373563875
750	0.01372104621
751	0.01367506609
752	0.01365656512
753	0.01363722752
754	0.01363001502
755	0.01360907448
756	0.01359277393
757	0.01357604727
758	0.0135648259
759	0.01355760198
760	0.01353584842
761	0.01352058536
762	0.01350311972
763	0.01348643934
764	0.01346373112
765	0.01343715529
766	0.01342239513
767	0.0133828645
768	0.01334489885
769	0.01331057909
770	0.01327847837
771	0.0132400226
772	0.01320023725
773	0.01318508425
774	0.0131674679
775	0.01312913794
776	0.01310627319
777	0.01308522445
778	0.01306424314
779	0.01304029986
780	0.01301064929
781	0.01300389599
782	0.01298077364
783	0.01297426918
784	0.01295927592
785	0.01293860778
786	0.01292339695
787	0.01289944933
788	0.01288696735
789	0.01285793266
790	0.01282181401
791	0.0128119153
792	0.01279003548
793	0.01277855629
794	0.01277316656
795	0.0127355325
796	0.01271461793
797	0.0126523391
798	0.01263302959
799	0.01260986298
800	0.01257935837
801	0.01255789694
802	0.01251507241
803	0.01247818381
804	0.01242162082
805	0.01237737205
806	0.01236671342
807	0.01234925088
808	0.01232752047
809	0.012294209
810	0.01225335429
811	0.01223296236
812	0.01218175533
813	0.01216748952
814	0.01215325889
815	0.01214402508
816	0.01212977839
817	0.01212363488
818	0.0120566701
819	0.01203055966
820	0.01200653428
821	0.01199756866
822	0.01198487982
823	0.01195410524
824	0.01193275481
825	0.01190864198
826	0.0118698178
827	0.01185406818
828	0.01181226426
829	0.01179754645
830	0.01178489649
831	0.01176525465
832	0.01175592644
833	0.01174193312
834	0.01170550969
835	0.0116964581
836	0.01164916883
837	0.01162109885
838	0.01159207377
839	0.01156301579
840	0.01154418083
841	0.01151154704
842	0.01150251014
843	0.01149589676
844	0.01148002241
845	0.0114323658
846	0.01141410135
847	0.01138770412
848	0.01137755062
849	0.01133810576
850	0.01132269053
851	0.01129130953
852	0.01128013816
853	0.01123199248
854	0.01122067928
855	0.01119095113
856	0.01118272536
857	0.01115415541
858	0.01113762396
859	0.01111977809
860	0.01110002396
861	0.01104529124
862	0.01102815981
863	0.01102114892
864	0.01099653756
865	0.01098572357
866	0.01096801658
867	0.01095787797
868	0.01092044007
869	0.01090741366
870	0.01087600367
871	0.01086674341
872	0.01085892533
873	0.01084895092
874	0.01083767731
875	0.01079612663
876	0.01077126813
877	0.01075823338
878	0.01075004774
879	0.01073657051
880	0.01071653161
881	0.01068181443
882	0.01063231033
883	0.01061727298
884	0.01060411555
885	0.0105962659
886	0.01058788672
887	0.01057926039
888	0.01054563511
889	0.01052457795
890	0.01052457052
891	0.01050605133
892	0.01049925591
893	0.01047780802
894	0.01045976716
895	0.01045252515
896	0.01042516233
897	0.0104091781
898	0.01040578864
899	0.0103763491
900	0.01035034068
901	0.01032822985
902	0.01030826854
903	0.01027891353
904	0.01024220477
905	0.01023215166
906	0.0102213582
907	0.01021430576
908	0.0102074513
909	0.01017244223
910	0.01014953989
911	0.01012634924
912	0.01011067447
913	0.01010253431
914	0.01008066305
915	0.01006952037
916	0.01005615173
917	0.01002635332
918	0.01000912791
919	0.009989603045
920	0.00997992878
921	0.009973618225
922	0.009958931243
923	0.009942714444
924	0.009936047347
925	0.009914108271
926	0.009876971964
927	0.009851336816
928	0.009840269146
929	0.009823802079
930	0.009817693567
931	0.009808014099
932	0.009795588038
933	0.009785169177
934	0.009768401992
935	0.009747284639
936	0.009704550058
937	0.009678962588
938	0.009678945002
939	0.009666178049
940	0.009651802441
941	0.009651794273
942	0.009626621725
943	0.009620108234
944	0.009582018344
945	0.009557779532
946	0.009532689122
947	0.009516351837
948	0.009510962455
949	0.009490569282
950	0.009476647157
951	0.009456710535
952	0.009447876729
953	0.00944032399
954	0.00941592015
955	0.009402599223
956	0.009393073296
957	0.00937678417
958	0.009371350295
959	0.00935913961
960	0.009337084748
961	0.009331914154
962	0.009292366106
963	0.009279696044
964	0.009259987288
965	0.009251968382
966	0.009246918129
967	0.009237775933
968	0.009214477848
969	0.009209310279
970	0.009199368648
971	0.009184083036
972	0.009172608863
973	0.00916319789
974	0.009138969384
975	0.009128973401
976	0.009122414192
977	0.009088550624
978	0.009079571001
979	0.009057778486
980	0.009050182761
981	0.009028075236
982	0.009009388701
983	0.009009400468
984	0.008987691892
985	0.008982920714
986	0.008966314961
987	0.008944955491
988	0.008937291781
989	0.008922555582
990	0.008912692958
991	0.008903929644
992	0.00886733805
993	0.008844965634
994	0.008837846603
995	0.00883783624
996	0.00880477154
997	0.008804754701
998	0.008792691109
999	0.008758048728
